survey_id,response_id,customer_id,source_version,updated_at,answered_at,created_at,metric,score,journey_stage,feedback,event_id,payload_hash,quality_status
survey-demo,B0544,customer-0272,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,onboarding,Comentário inteiramente sintético.,event-B0544-v2,e2d16d1f22c675f1b38506c7b3e44a7415743db19dc4d23661afd75d34b4c87a,ok
survey-demo,B0545,customer-0272,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,service,Comentário inteiramente sintético.,event-B0545-v1,4c6a4a1fffc293dd634db42b3edf76afba0c3bb57279575e008d7ca6690afb01,ok
survey-demo,B0546,customer-0273,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B0546-v1,1de504c323b3d6a692bcd58dda0f2bc347745e2b0fa49045d83859389ae82420,ok
survey-demo,B0547,customer-0273,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,renewal,Comentário inteiramente sintético.,event-B0547-v1,a16de0aaf4b172fceec5d530daed812005107069c45c87daf08b1a2d0e0dc1f4,ok
survey-demo,B0548,customer-0274,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,onboarding,Comentário inteiramente sintético.,event-B0548-v1,562dc9e787c63bceb44dd417b99fed3117cc6d3829635699ae81660fa1d93ac4,ok
survey-demo,B0549,customer-0274,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,service,Comentário inteiramente sintético.,event-B0549-v1,e8fc5020daf0f960ddb968fe01bfc52a655f295f646ffd1a7284ac0343eb04ba,ok
survey-demo,B0550,customer-0275,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,support,Comentário inteiramente sintético.,event-B0550-v1,caf1f3360779bd4c7a8572b0cd9f40cdfb2a43a5ed7ddc2eb980af60659833c4,ok
survey-demo,B0551,customer-0275,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0551-v1,1d9c5f374f4440b0c0b766acd99ae7d2e32b312c1edec1aa23ffe8e42aae96cd,ok
survey-demo,B0552,customer-0276,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,onboarding,Comentário inteiramente sintético.,event-B0552-v2,16386b85197781bcc7052c198b2551d34052cb9b9be07ebc01d25234584dd534,ok
survey-demo,B0553,customer-0276,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,service,Comentário inteiramente sintético.,event-B0553-v1,e9b8f52c6dabf1d025805aa3d607197a6c4f3c6698cb8b816fd9f9959ed3ae1a,ok
survey-demo,B0554,customer-0277,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,support,Comentário inteiramente sintético.,event-B0554-v1,268bdd67b836350849514be55c60ab10827720df7d8781e75b8e02b61244fb0a,ok
survey-demo,B0555,customer-0277,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,renewal,Comentário inteiramente sintético.,event-B0555-v1,4bc892900d02f721ae7eaf34895193b8293735f957b9c9c96600b7233810be2c,ok
survey-demo,B0556,customer-0278,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,onboarding,Comentário inteiramente sintético.,event-B0556-v1,b696c7b5262fcd1a65f1430798fb55a60e955251634ce77aad8aa5a21e557325,ok
survey-demo,B0557,customer-0278,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,service,Comentário inteiramente sintético.,event-B0557-v1,22bc21e7e56ebc3b4f9613943c9c97c861dd975a3a6d2b69000ef023cf053129,ok
survey-demo,B0558,customer-0279,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,support,Comentário inteiramente sintético.,event-B0558-v1,b24c5e3c4170b68fd4b681ddf5bc6cf25e5785f779115dee382b5ae0e3d48333,ok
survey-demo,B0559,customer-0279,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0559-v1,de82d797c9df7ea30355b4f73e567b5ed04c9550b1ad6bfaf8108c99b2db4197,ok
survey-demo,B0560,customer-0280,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,onboarding,Comentário inteiramente sintético.,event-B0560-v2,ce60b3c08fc076440d61a4ddea2a0ede914a004453931dbda04bdd51fe12b7e8,ok
survey-demo,B0561,customer-0280,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,service,Comentário inteiramente sintético.,event-B0561-v1,7eca1e49a9ba34d901ec57248754a20217f9bd72015261792bddb0b9dd237d8b,ok
survey-demo,B0562,customer-0281,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,support,Comentário inteiramente sintético.,event-B0562-v1,6216e128109092d326a5ff2b6b55a1bf02b6fda7af41bfceace6ec7873182a47,ok
survey-demo,B0563,customer-0281,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,renewal,Comentário inteiramente sintético.,event-B0563-v1,9b7c6e6c0c3401639e9271b06b703c0299e23234b1d595760422aacc64820e57,ok
survey-demo,B0564,customer-0282,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0564-v1,aa54c71e3a4456a1dca413b3ff7ea568b14f05718bb3c9a64a8f381a0ac30c7e,ok
survey-demo,B0565,customer-0282,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,service,Comentário inteiramente sintético.,event-B0565-v1,12fb3a4e16d0ea1886a4590fa7831fcbd47f29cea7c80bae4e07a4ddef5f62c1,ok
survey-demo,B0566,customer-0283,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B0566-v1,82fa22a9e9051c48387aff2be5a7bae5b52ee9a6a08125f71177605fa983c6ee,ok
survey-demo,B0567,customer-0283,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,renewal,Comentário inteiramente sintético.,event-B0567-v1,fd215f6a7b586ba25600b22e3c86d539109f36601f6eb8760c6bc4bc3304c2ac,ok
survey-demo,B0568,customer-0284,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,onboarding,Comentário inteiramente sintético.,event-B0568-v2,d751fc4f904950ccd8e457c412f5f82da7c93bf5d43270bbbd67900cc2a801b7,ok
survey-demo,B0569,customer-0284,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,service,Comentário inteiramente sintético.,event-B0569-v1,3df8f97a21537c7e65d70e754b4e4d5379cb7832d78d8bbced19842db1d82287,ok
survey-demo,B0570,customer-0285,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,support,Comentário inteiramente sintético.,event-B0570-v1,1f27cc523fd267f351ebd313ff274da364ac606870029d7c8e330be28e65051c,ok
survey-demo,B0571,customer-0285,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,renewal,Comentário inteiramente sintético.,event-B0571-v1,ee3c4038d8c3daa81f8edc66d619edfd868e86e9e9d5b4b53677e802e8132650,ok
survey-demo,B0572,customer-0286,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,onboarding,Comentário inteiramente sintético.,event-B0572-v1,652f700a73d682e2736f23ea8e8dbf48d6f54d29fc1a7a020f6e0fc90387e599,ok
survey-demo,B0573,customer-0286,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0573-v1,b84ed1b88a1785c051e7b44f6ecac87511355a0870fbb14fe2aff5b64f7d7d23,ok
survey-demo,B0574,customer-0287,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,0,support,Comentário inteiramente sintético.,event-B0574-v1,7806e0320d926ef685b76ec0051d81257079e78dd8405d5aeb2ed8c30510a1dc,ok
survey-demo,B0575,customer-0287,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,renewal,Comentário inteiramente sintético.,event-B0575-v1,7a0021bca47e5c48cc2db8737be59239bad80afcf8f0c6da5573ee22691da2d3,ok
survey-demo,B0576,customer-0288,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,onboarding,Comentário inteiramente sintético.,event-B0576-v2,f664357b9421238e72bd8bf4c3485d83051fe6b1f6ce6d0103d7e7e0ecd491f0,ok
survey-demo,B0577,customer-0288,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,service,Comentário inteiramente sintético.,event-B0577-v1,8164da2f6328a75b451c0b8b829a97ba82553fd88e75fe3fca1dcd92d8eae260,ok
survey-demo,B0578,customer-0289,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B0578-v1,7f4dbe047cb20f0cdf0c7c0cb0436acdb1102d2bad54a058904e0148c7ebc4b8,ok
survey-demo,B0579,customer-0289,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,renewal,Comentário inteiramente sintético.,event-B0579-v1,4953cd257c1073269a82a3c8399cc9c20f38b2b5b802108182da9aa1f882b586,ok
survey-demo,B0580,customer-0290,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,onboarding,Comentário inteiramente sintético.,event-B0580-v1,3e52417e8b292d80dc449021bb5cf08e4e442930fa491fdbb04a89775af52417,ok
survey-demo,B0581,customer-0290,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,service,Comentário inteiramente sintético.,event-B0581-v1,ca07e6e97252941fca93f659cd1ef5e7559b8a43d3a6839feee03d6754bcc0e2,ok
survey-demo,B0582,customer-0291,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,support,Comentário inteiramente sintético.,event-B0582-v1,d9f208b553d73d937c95c2ea33e6a4fdbd84be8e898a19af14b4b6660585c754,ok
survey-demo,B0583,customer-0291,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,renewal,Comentário inteiramente sintético.,event-B0583-v1,5b874e53582dad252808a851c5c3ceb04ea47c535740586a8ba9f65ca579aec9,ok
survey-demo,B0584,customer-0292,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,onboarding,Comentário inteiramente sintético.,event-B0584-v2,b0946a47289426d3067fda06a3fdb6eb59ce54955edbab205c3932eb05649780,ok
survey-demo,B0585,customer-0292,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0585-v1,ede95b1adc8f4daf29a047aeff8f6d26d04b6b452a463e95340e9df3a725801e,ok
survey-demo,B0586,customer-0293,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,5,support,Comentário inteiramente sintético.,event-B0586-v1,a0a2d07981c23a6dc79493fe83fe24b2ac892234dcf7eefa805a32f87a56f633,ok
survey-demo,B0587,customer-0293,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,renewal,Comentário inteiramente sintético.,event-B0587-v1,f17c776d35c4106c3056c2fb95cf6939310fdbe8dc093c8bc647ce7bb8ee8bc0,ok
survey-demo,B0588,customer-0294,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,onboarding,Comentário inteiramente sintético.,event-B0588-v1,84c1a6fbe2b38027081c2e045ea8c5bd751b2e179a82beee7c0f3532e0466a63,ok
survey-demo,B0589,customer-0294,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,service,Comentário inteiramente sintético.,event-B0589-v1,b854562fd728bc356eb386da2a77f42ef29a32db4b228046a9f5aa38e020c344,ok
survey-demo,B0590,customer-0295,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,support,Comentário inteiramente sintético.,event-B0590-v1,0424e9988b282f0aad8a6de99b28da14a2e1176eb2f00c8b9c4e900e88cadfda,ok
survey-demo,B0591,customer-0295,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,renewal,Comentário inteiramente sintético.,event-B0591-v1,ccd396f5c275c997eea570cf8d77fcaf4a8fc98d01b62585cd3147ebada17561,ok
survey-demo,B0592,customer-0296,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,onboarding,Comentário inteiramente sintético.,event-B0592-v2,bd93f2210509c5a288efbbf8dce37f237bdd0f7ba93b9c9f7437f048fa496607,ok
survey-demo,B0593,customer-0296,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,service,Comentário inteiramente sintético.,event-B0593-v1,02e9292887165f00ed8e08bf82a9a53ff309c1629dcbceebd1b2a4701c1511de,ok
survey-demo,B0594,customer-0297,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,support,Comentário inteiramente sintético.,event-B0594-v1,92f7ed0dd8335e6c58e1632d7e1aa3c1c00d069996cb63386e08c71f5238a426,ok
survey-demo,B0595,customer-0297,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0595-v1,8ceef56be1a72c815a49e3f7842d8ca1810567ada04cbadb941fce37535e5b2e,ok
survey-demo,B0596,customer-0298,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,onboarding,Comentário inteiramente sintético.,event-B0596-v1,132c5e7a0daa15eb51503b471596e8c56c85103cca64463f8061be879a17e3d9,ok
survey-demo,B0597,customer-0298,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0597-v1,398c9836e07f90de5bf98ba1081ddd16bad93eb1759bb26fe0a597e73160f9c5,ok
survey-demo,B0598,customer-0299,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,9,support,Comentário inteiramente sintético.,event-B0598-v1,d377b8f1af451c198e7b444a4688908980f22ca99463d2b44b6ad42c40b17df0,ok
survey-demo,B0599,customer-0299,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,renewal,Comentário inteiramente sintético.,event-B0599-v1,bae87733e1fae4e8ac66f1f64cc91ceff392be88e3cb78031cb87dded7989188,ok
survey-demo,B0600,customer-0300,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,5,onboarding,Comentário inteiramente sintético.,event-B0600-v2,d77ef4faf71c4a06a552b61a119eb6aa5719b58c166a80304c8f9cc0a4610dad,has_rejected_history
survey-demo,B0601,customer-0300,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,service,Comentário inteiramente sintético.,event-B0601-v1,dac4f78c8285369f1c5b8f9552e0a138754b2641864f0439cd0cd94bcd0fa60b,ok
survey-demo,B0602,customer-0301,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,support,Comentário inteiramente sintético.,event-B0602-v1,08048e98eaa206d2f12185c4fce050c3c4849c3ed40bf097756f7105295efa30,ok
survey-demo,B0603,customer-0301,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,renewal,Comentário inteiramente sintético.,event-B0603-v1,a1229defe327617f72eaaf5745c5d3fdab7dae274651f85d8f84c48eacf0433c,ok
survey-demo,B0604,customer-0302,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,onboarding,Comentário inteiramente sintético.,event-B0604-v1,26fda84a98b435f6bddfbdfa15dd8cec24260da4831fd486b30cad05a3cb57b0,ok
survey-demo,B0605,customer-0302,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,4,service,Comentário inteiramente sintético.,event-B0605-v1,db82532799bd9d2f93363410b358d59e9ba5d1e64aa9c070526228953bf4dee2,ok
survey-demo,B0606,customer-0303,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,support,Comentário inteiramente sintético.,event-B0606-v1,96c817e712ff93ea4a0ecee118795424fba698c33bf792d24ac2ed2dcbe89a4f,ok
survey-demo,B0607,customer-0303,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,renewal,Comentário inteiramente sintético.,event-B0607-v1,2735040e5a954361a27b4dce8a36577075bd4bb2ca17d51a755fc0501feed96a,ok
survey-demo,B0608,customer-0304,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,7,onboarding,Comentário inteiramente sintético.,event-B0608-v2,b35d4d731218c8e5e80d42599c8db7c44ba2dd2fc3ee16c1ed058a334279fba9,ok
survey-demo,B0609,customer-0304,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0609-v1,1e65183b963cb332a0975847a962481f670b5d26f54847d8c8032a33e65c7b6b,ok
survey-demo,B0610,customer-0305,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,support,Comentário inteiramente sintético.,event-B0610-v1,37b1c741a951c2c16ce1bc711892d738dad3bb6cd0044f535e60e5c63379b042,ok
survey-demo,B0611,customer-0305,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,renewal,Comentário inteiramente sintético.,event-B0611-v1,e3d16affc9c7e0a6bc4898c9807cb6d089d2664275e488247b419bd3ec11e077,ok
survey-demo,B0612,customer-0306,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,3,onboarding,Comentário inteiramente sintético.,event-B0612-v1,41a09feef0da12f77d4d7a1c0f3db72c5535717e5e7b5f074e806ceca9b2d5e9,ok
survey-demo,B0613,customer-0306,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,service,Comentário inteiramente sintético.,event-B0613-v1,41e6e6bd92b0dddc64b3a05a2cc139fa9c5c079c368080e1f4a16b270c87e7d5,ok
survey-demo,B0614,customer-0307,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,support,Comentário inteiramente sintético.,event-B0614-v1,8a2548938313f5f0edd3e9ef73c4c8b5baee3f5f82099229f4703c035c4a1349,ok
survey-demo,B0615,customer-0307,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,2,renewal,Comentário inteiramente sintético.,event-B0615-v1,4c46ced1652f3b3a3bdcd0d13b64550237f7293bed95416b8e5836bb110061a7,ok
survey-demo,B0616,customer-0308,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,onboarding,Comentário inteiramente sintético.,event-B0616-v2,d16c95f688b04fd1ac6119dbca6d8544e4cef0bbee37974b0027e30c566440ac,ok
survey-demo,B0617,customer-0308,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,service,Comentário inteiramente sintético.,event-B0617-v1,067a7047b480bc0f3893f2ab2ca701f8cedd8d9431fd15cce0a216533aac7698,ok
survey-demo,B0618,customer-0309,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,support,Comentário inteiramente sintético.,event-B0618-v1,fe2230f68dc34e925fcf7e34f5adb623be852651bfd7ef835240b09abd94fb8c,ok
survey-demo,B0619,customer-0309,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,renewal,Comentário inteiramente sintético.,event-B0619-v1,86de2aea3c1217d92d78bf5d1542506a55c5922a8841686afb4c1d566aa53e37,ok
survey-demo,B0620,customer-0310,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,onboarding,Comentário inteiramente sintético.,event-B0620-v1,e12d961d88a7f41ce78108d12cbb2f1b999bd5ccbb9855f78ae3a1459687d3cc,ok
survey-demo,B0621,customer-0310,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,service,Comentário inteiramente sintético.,event-B0621-v1,b4cfc062fa0cb14a854745bdde751fe1e3a484a8edfe6bdbe132665934412885,ok
survey-demo,B0622,customer-0311,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,support,Comentário inteiramente sintético.,event-B0622-v1,39832d1e6b97076d0400135a838278cb8be08ec6c3b737350618c94248b3e218,ok
survey-demo,B0623,customer-0311,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,1,renewal,Comentário inteiramente sintético.,event-B0623-v1,6f3d7e4a78413da1f75950240f9334419914052aabc0ae1df55eb092f83260ac,ok
survey-demo,B0624,customer-0312,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,onboarding,Comentário inteiramente sintético.,event-B0624-v2,2073bf5856dd104e8bfde56475d0787d5aca84f2c142ea7a4c9fa46693b7fde1,ok
survey-demo,B0625,customer-0312,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,service,Comentário inteiramente sintético.,event-B0625-v1,67c137468d57ef1d8b5b8d84eae2e138734446e125728e235a25701a61a62a60,ok
survey-demo,B0626,customer-0313,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,8,support,Comentário inteiramente sintético.,event-B0626-v1,e0cf472c38848895f520f3a1062b9fb699caef1730eac3101ec1837d2d2595eb,ok
survey-demo,B0627,customer-0313,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,4,renewal,Comentário inteiramente sintético.,event-B0627-v1,2debcead433ee17b026d0307e823bab0e273ef3c2bc0b7c194cf4fe95a06aa8b,ok
survey-demo,B0628,customer-0314,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,onboarding,Comentário inteiramente sintético.,event-B0628-v1,6854300492052a69656a2732a82e7c59ea2c8af03bba4cf3fa30f1f861a62398,ok
survey-demo,B0629,customer-0314,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,service,Comentário inteiramente sintético.,event-B0629-v1,2ae655649bc3af143bf9be0a27ded7768563ef9b2a6dd5181bc22fe4396fb52b,ok
survey-demo,B0630,customer-0315,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,support,Comentário inteiramente sintético.,event-B0630-v1,ab283d7b23e52e4385931198911c36701542bf92dc766b91cdf30e4ffa707c35,ok
survey-demo,B0631,customer-0315,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,6,renewal,Comentário inteiramente sintético.,event-B0631-v1,eedd3980f81c49daa292f65f9e5cbeaf3fda396119f2add384f2670b6302b66a,ok
survey-demo,B0632,customer-0316,2,2026-08-03T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,3,onboarding,Comentário inteiramente sintético.,event-B0632-v2,a0404fe12f3e93f5ffa572d11109f2b199cc31073574655a3f8ac8b0e51543f9,ok
survey-demo,B0633,customer-0316,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,CSAT,1,service,Comentário inteiramente sintético.,event-B0633-v1,93a41277035bdbaeb2d487aaf7e11567b29c8f5b9a08a23f9d8349104583d3b2,ok
survey-demo,B0634,customer-0317,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,10,support,Comentário inteiramente sintético.,event-B0634-v1,043e96a54e23964a997d8bda6ce9315634fc5618bccc055eeefe9fd70ecacc57,ok
survey-demo,B0635,customer-0317,1,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,2026-08-01T12:00:00.000000Z,NPS,2,renewal,Comentário inteiramente sintético.,event-B0635-v1,fb25216cc84655a511689e173e78b57a882ac553743c81b4c7b2e2eb62803f06,ok
