receipt_id,status,reason
receipt-001513,selected_current,source_version_order
receipt-001514,repeated_snapshot,same_business_content
receipt-001515,selected_current,source_version_order
receipt-001516,superseded_version,source_version_order
receipt-001517,selected_current,source_version_order
receipt-001518,selected_current,source_version_order
receipt-001519,selected_current,source_version_order
receipt-001520,selected_current,source_version_order
receipt-001521,selected_current,source_version_order
receipt-001522,selected_current,source_version_order
receipt-001523,selected_current,source_version_order
receipt-001524,selected_current,source_version_order
